@relation feature_abnormal_ICBCtrain-weka.filters.unsupervised.attribute.Remove-R1

@attribute transAmount numeric
@attribute maxMoney numeric
@attribute minMoney numeric
@attribute avgMoney numeric
@attribute IP numeric

@data
4517.65221,14013.3803,3117.678846,7677.025,1
9059.38762,14013.3803,3117.678846,7677.025,0
3117.678846,14013.3803,3117.678846,7677.025,0
5318.92121,11778.1389,1458.899,6852.029,0
4581.2,11778.1389,1458.899,6852.029,0
7592.279,11778.1389,1458.899,6852.029,0
5194.084,11778.1389,1458.899,6852.029,0
1458.899,11778.1389,1458.899,6852.029,0
11743.36253,11778.1389,1458.899,6852.029,1
7149.3484,11778.1389,1458.899,6852.029,0
11778.1389,11778.1389,1458.899,6852.029,0
6778.46058,6778.46058,5018.31879,5898.39,0
5018.31879,6778.46058,5018.31879,5898.39,1
4205.242731,12971.4,4205.242731,8671.514,1
12971.4,12971.4,4205.242731,8671.514,1
8837.9,12971.4,4205.242731,8671.514,1
4143.82,14224.16639,4143.82,8227.849,1
6532.925185,14224.16639,4143.82,8227.849,0
7956.322669,14224.16639,4143.82,8227.849,0
14224.16639,14224.16639,4143.82,8227.849,0
10351.6677,14224.16639,4143.82,8227.849,1
11075.897,14224.16639,4143.82,8227.849,1
5575.09533,14224.16639,4143.82,8227.849,0
5962.9,14224.16639,4143.82,8227.849,0
10646.227,12567.042,10332,11181.756,1
12567.042,12567.042,10332,11181.756,0
10332,12567.042,10332,11181.756,1
5691.0843,10888.66595,3877.01,6890.245,0
7104.2207,10888.66595,3877.01,6890.245,1
3877.01,10888.66595,3877.01,6890.245,1
10888.66595,10888.66595,3877.01,6890.245,0
3970.567771,3970.567771,3970.567771,3970.568,0
4619.4695,12093.122,4619.4695,7318.898,0
12093.122,12093.122,4619.4695,7318.898,0
6239.3,12093.122,4619.4695,7318.898,1
5947.735237,12093.122,4619.4695,7318.898,0
4678.31,12093.122,4619.4695,7318.898,0
8775.05,12093.122,4619.4695,7318.898,0
8879.3,12093.122,4619.4695,7318.898,0
6459.3,6459.3,2090.7908,4275.045,1
2090.7908,6459.3,2090.7908,4275.045,1
4829.6681,13310.82944,1304.836629,6645.305,0
4400.362,13310.82944,1304.836629,6645.305,1
1304.836629,13310.82944,1304.836629,6645.305,1
13310.82944,13310.82944,1304.836629,6645.305,1
9206.4,13310.82944,1304.836629,6645.305,0
6728.41742,13310.82944,1304.836629,6645.305,0
6736.6193,13310.82944,1304.836629,6645.305,1
2487.18,4417.5427,2487.18,3452.361,1
4417.5427,4417.5427,2487.18,3452.361,0
2932.3,10935.7404,2672.7,6124.525,1
7364.6533,10935.7404,2672.7,6124.525,0
6717.233378,10935.7404,2672.7,6124.525,0
2672.7,10935.7404,2672.7,6124.525,0
10935.7404,10935.7404,2672.7,6124.525,1
9292.038272,10695.5401,845.355,5889.783,0
4423.185,10695.5401,845.355,5889.783,0
10695.5401,10695.5401,845.355,5889.783,0
845.355,10695.5401,845.355,5889.783,0
6254.67193,10695.5401,845.355,5889.783,1
3827.90518,10695.5401,845.355,5889.783,1
8208.655394,8727,4768.53261,6841.99,0
8727,8727,4768.53261,6841.99,0
6303.187366,8727,4768.53261,6841.99,1
6202.573,8727,4768.53261,6841.99,0
4768.53261,8727,4768.53261,6841.99,0
9812.3577,15193.6527,2984.9,9696.952,1
8663.9,15193.6527,2984.9,9696.952,0
11412.44,15193.6527,2984.9,9696.952,0
10114.4606,15193.6527,2984.9,9696.952,1
2984.9,15193.6527,2984.9,9696.952,1
15193.6527,15193.6527,2984.9,9696.952,1
15657.01613,15657.01613,4599.337,8828.75,0
4599.337,15657.01613,4599.337,8828.75,0
6229.89677,15657.01613,4599.337,8828.75,1
3603,8245.51,3603,5924.255,0
8245.51,8245.51,3603,5924.255,0
2334.276,14081.7,2334.276,8026.359,1
7663.1,14081.7,2334.276,8026.359,0
14081.7,14081.7,2334.276,8026.359,0
4504.2353,4504.2353,4504.2353,4504.235,0
4216.962,11292.680855,1429.7,5770.628,1
3993.028,11292.680855,1429.7,5770.628,1
1429.7,11292.680855,1429.7,5770.628,0
6577.5,11292.680855,1429.7,5770.628,0
11292.680855,11292.680855,1429.7,5770.628,0
7113.897,11292.680855,1429.7,5770.628,1
8957.79,8957.79,1208.911,5083.351,0
1208.911,8957.79,1208.911,5083.351,1
5890.7899,11703.07,1431.7,6341.853,1
11703.07,11703.07,1431.7,6341.853,0
1431.7,11703.07,1431.7,6341.853,1
5625.15968,6098.6731,5625.15968,5861.916,1
6098.6731,6098.6731,5625.15968,5861.916,0
6766.824412,6766.824412,3389.48712,5078.156,0
3389.48712,6766.824412,3389.48712,5078.156,0
5406.5,5406.5,5069.497473,5237.999,1
5069.497473,5406.5,5069.497473,5237.999,1
4870.0631,9265.4549,2757.844,5631.121,1
2757.844,9265.4549,2757.844,5631.121,0
9265.4549,9265.4549,2757.844,5631.121,1
3793.779,6818.8,2707.3099,4439.963,0
2707.3099,6818.8,2707.3099,4439.963,0
6818.8,6818.8,2707.3099,4439.963,1
9632.5,12324.2,6014.948301,8995.381,0
6014.948301,12324.2,6014.948301,8995.381,1
8009.877,12324.2,6014.948301,8995.381,0
12324.2,12324.2,6014.948301,8995.381,0
7975.020284,12415.94,7975.020284,10195.48,1
12415.94,12415.94,7975.020284,10195.48,0
7539.1,7539.1,4790.718627,6182.473,1
7002.5438,7539.1,4790.718627,6182.473,0
4790.718627,7539.1,4790.718627,6182.473,0
5397.53,7539.1,4790.718627,6182.473,0
3831.720198,5269.877,1144.359,3260.551,1
4402.54741,5269.877,1144.359,3260.551,1
5269.877,5269.877,1144.359,3260.551,0
1144.359,5269.877,1144.359,3260.551,0
1654.3236,5269.877,1144.359,3260.551,1
3260.4807,5269.877,1144.359,3260.551,1
9271.286,9271.286,7149.1593,8210.223,1
7149.1593,9271.286,7149.1593,8210.223,1
2747.03,12916.914,1320.871,4997.248,0
1320.871,12916.914,1320.871,4997.248,0
2219,12916.914,1320.871,4997.248,0
12916.914,12916.914,1320.871,4997.248,1
5782.42618,12916.914,1320.871,4997.248,0
9375.2,10398.9,1845.98878,7207.246,0
6427.907,10398.9,1845.98878,7207.246,1
4881.4,10398.9,1845.98878,7207.246,0
1845.98878,10398.9,1845.98878,7207.246,1
10314.0794,10398.9,1845.98878,7207.246,1
10398.9,10398.9,1845.98878,7207.246,0
4796.92,4796.92,4796.92,4796.92,1
9466.437,13422.38829,9466.437,11444.413,0
13422.38829,13422.38829,9466.437,11444.413,1
5002.6,11009.31,5002.6,7712.778,0
7610.153625,11009.31,5002.6,7712.778,0
7229.05,11009.31,5002.6,7712.778,1
11009.31,11009.31,5002.6,7712.778,1
8290.69,8763.827,6032.0958,7696.498,1
8435.071,8763.827,6032.0958,7696.498,0
6032.0958,8763.827,6032.0958,7696.498,1
8763.827,8763.827,6032.0958,7696.498,1
6960.80654,8763.827,6032.0958,7696.498,1
10231.8,10231.8,7480.1,8480.887,1
7480.1,10231.8,7480.1,8480.887,0
8360.71,10231.8,7480.1,8480.887,1
7850.938231,10231.8,7480.1,8480.887,0
5436.3719,5436.3719,5436.3719,5436.372,1
11840.5,11840.5,1190.7,5542.493,0
1190.7,11840.5,1190.7,5542.493,1
3596.28,11840.5,1190.7,5542.493,0
4039.31,8813.48106,4039.31,6933.564,1
8813.48106,8813.48106,4039.31,6933.564,0
7947.9,8813.48106,4039.31,6933.564,1
1215.19,4158.90641,1104.15,2603.198,0
4158.90641,4158.90641,1104.15,2603.198,1
3934.545,4158.90641,1104.15,2603.198,0
1104.15,4158.90641,1104.15,2603.198,1
10885,10885,1099.5,6685.199,0
5779.614752,10885,1099.5,6685.199,0
6588.44,10885,1099.5,6685.199,0
9073.44,10885,1099.5,6685.199,1
1099.5,10885,1099.5,6685.199,0
12080.097555,12080.097555,3586.650688,8729.583,1
10522.00014,12080.097555,3586.650688,8729.583,1
3586.650688,12080.097555,3586.650688,8729.583,0
7849.059702,11943.997,7790.54,9194.532,0
7790.54,11943.997,7790.54,9194.532,1
11943.997,11943.997,7790.54,9194.532,0
7128.221936,8224.25852,1219.557,5376.489,1
1219.557,8224.25852,1219.557,5376.489,1
5110.88,8224.25852,1219.557,5376.489,1
8224.25852,8224.25852,1219.557,5376.489,0
5099.7,8224.25852,1219.557,5376.489,0
5476.31423,8224.25852,1219.557,5376.489,0
5814.476815,8747.51,5814.476815,7245.397,0
8747.51,8747.51,5814.476815,7245.397,0
7174.205,8747.51,5814.476815,7245.397,1
8491.1,8926.6571,2525.32,7006.259,0
6720.329,8926.6571,2525.32,7006.259,0
2525.32,8926.6571,2525.32,7006.259,1
8926.6571,8926.6571,2525.32,7006.259,1
8367.8891,8926.6571,2525.32,7006.259,0
3505.48928,9849.96,3505.48928,5825.546,1
6871.821717,9849.96,3505.48928,5825.546,0
4103.9,9849.96,3505.48928,5825.546,1
4796.558,9849.96,3505.48928,5825.546,0
9849.96,9849.96,3505.48928,5825.546,0
7270.49,7270.49,1333.1706,4301.83,0
1333.1706,7270.49,1333.1706,4301.83,1
6102.5611,6102.5611,6102.5611,6102.561,0
10388.1291,10477.98203,783.79,6409.447,0
10477.98203,10477.98203,783.79,6409.447,0
783.79,10477.98203,783.79,6409.447,0
5751.4,10477.98203,783.79,6409.447,0
4645.93434,10477.98203,783.79,6409.447,0
5396.75,17415.1452,4430.745,11429.777,1
4430.745,17415.1452,4430.745,11429.777,1
17415.1452,17415.1452,4430.745,11429.777,0
14245.286,17415.1452,4430.745,11429.777,1
12183.37,17415.1452,4430.745,11429.777,1
14907.368228,17415.1452,4430.745,11429.777,0
6619.715137,10845.2,3324.1,6445.293,1
10845.2,10845.2,3324.1,6445.293,1
4992.156234,10845.2,3324.1,6445.293,0
3324.1,10845.2,3324.1,6445.293,1
1713.94,7924.2996,1713.94,4819.12,1
7924.2996,7924.2996,1713.94,4819.12,1
5523.1,15007.61843,883.467167,8108.995,0
15007.61843,15007.61843,883.467167,8108.995,1
883.467167,15007.61843,883.467167,8108.995,1
11021.7928,15007.61843,883.467167,8108.995,1
5661.7487,14935.14,5661.7487,10298.444,0
14935.14,14935.14,5661.7487,10298.444,0
8457.454799,8457.454799,2861.274,5572.137,0
6436,8457.454799,2861.274,5572.137,1
2861.274,8457.454799,2861.274,5572.137,0
4533.818,8457.454799,2861.274,5572.137,1
3684.8993,6400.171,3684.8993,5042.535,1
6400.171,6400.171,3684.8993,5042.535,0
8799.37,8799.37,8799.37,8799.37,0
5247.01,6283.147,5247.01,5711.601,0
6283.147,6283.147,5247.01,5711.601,1
5423.167,6283.147,5247.01,5711.601,0
5893.081,6283.147,5247.01,5711.601,1
9807.506,10242.097,686.185,6695.112,1
686.185,10242.097,686.185,6695.112,0
7249.05882,10242.097,686.185,6695.112,0
10242.097,10242.097,686.185,6695.112,0
5490.7114,10242.097,686.185,6695.112,0
4400.0279,12854.686,4400.0279,7927.707,1
7549.238,12854.686,4400.0279,7927.707,0
6906.875,12854.686,4400.0279,7927.707,1
12854.686,12854.686,4400.0279,7927.707,0
8102.56,8221.13,693.82908,5143.831,1
7309.982265,8221.13,693.82908,5143.831,1
693.82908,8221.13,693.82908,5143.831,1
8221.13,8221.13,693.82908,5143.831,1
1391.6518,8221.13,693.82908,5143.831,0
6023.26758,12079.513,6023.26758,8615.31,1
12079.513,12079.513,6023.26758,8615.31,1
7706.360579,12079.513,6023.26758,8615.31,0
8652.1,12079.513,6023.26758,8615.31,1
2040.65,2040.65,2040.65,2040.65,1
12154.28625,12154.28625,12154.28625,12154.286,0
8192.245497,8192.245497,6880,7648.729,1
7873.941556,8192.245497,6880,7648.729,1
6880,8192.245497,6880,7648.729,1
7488.0068,9924.36,4972.456354,7426.881,0
7322.7,9924.36,4972.456354,7426.881,1
9924.36,9924.36,4972.456354,7426.881,1
4972.456354,9924.36,4972.456354,7426.881,1
14455.824474,14455.824474,14455.824474,14455.824,1
8930.8191,8930.8191,1463.2,4690.703,0
3678.0884,8930.8191,1463.2,4690.703,1
1463.2,8930.8191,1463.2,4690.703,0
8301.8376,8301.8376,6144.15,6919.281,1
6144.15,8301.8376,6144.15,6919.281,0
6311.85547,8301.8376,6144.15,6919.281,0
8418.96708,8418.96708,3902.57,5420.987,0
6150.202889,8418.96708,3902.57,5420.987,0
3902.57,8418.96708,3902.57,5420.987,1
4068.8734,8418.96708,3902.57,5420.987,1
4564.32299,8418.96708,3902.57,5420.987,1
2816.449,11882.35243,1958.42892,6086.971,0
1958.42892,11882.35243,1958.42892,6086.971,1
11882.35243,11882.35243,1958.42892,6086.971,0
7690.652,11882.35243,1958.42892,6086.971,0
8594.049891,11388.97999,6107.35,8696.793,1
11388.97999,11388.97999,6107.35,8696.793,1
6107.35,11388.97999,6107.35,8696.793,0
7291.195844,13117.19,7291.195844,10091.12,1
8967.3,13117.19,7291.195844,10091.12,1
12530.0284,13117.19,7291.195844,10091.12,0
8549.884078,13117.19,7291.195844,10091.12,0
13117.19,13117.19,7291.195844,10091.12,0
6011.543,14488.61072,6011.543,10373.818,1
10621.3,14488.61072,6011.543,10373.818,0
14488.61072,14488.61072,6011.543,10373.818,1
15031.661,15031.661,2398.6,8886.976,1
2398.6,15031.661,2398.6,8886.976,1
9983.9984,15031.661,2398.6,8886.976,0
8133.64466,15031.661,2398.6,8886.976,1
518.114626,12092.36141,518.114626,7734.655,0
10593.48822,12092.36141,518.114626,7734.655,1
12092.36141,12092.36141,518.114626,7734.655,1
5501.7,6070.06831,5501.7,5785.884,1
6070.06831,6070.06831,5501.7,5785.884,1
9979.84086,9979.84086,4644.6373,7473.693,0
7796.6,9979.84086,4644.6373,7473.693,1
4644.6373,9979.84086,4644.6373,7473.693,0
8266.288,8266.288,7527.205,7896.747,1
7527.205,8266.288,7527.205,7896.747,0
4450.06,9945.0287,4450.06,7557.179,0
9945.0287,9945.0287,4450.06,7557.179,1
8276.44684,9945.0287,4450.06,7557.179,0
18492.80941,18492.80941,14481.144731,16486.977,1
14481.144731,18492.80941,14481.144731,16486.977,1
8485.549546,10569.6604,1137.7594,7350.654,1
10569.6604,10569.6604,1137.7594,7350.654,0
9209.64834,10569.6604,1137.7594,7350.654,1
1137.7594,10569.6604,1137.7594,7350.654,0
9006.45,10605,2348.912,6969.468,1
3533.48,10605,2348.912,6969.468,1
2348.912,10605,2348.912,6969.468,0
10605,10605,2348.912,6969.468,0
6751.6,10605,2348.912,6969.468,0
9397.51,10605,2348.912,6969.468,1
7143.3206,10605,2348.912,6969.468,0
9135.806,14525.364484,9135.806,11661.95,0
14525.364484,14525.364484,9135.806,11661.95,0
11324.681,14525.364484,9135.806,11661.95,1
11107.2,11239.220233,6117,9523.558,0
6117,11239.220233,6117,9523.558,1
11239.220233,11239.220233,6117,9523.558,1
9630.813719,11239.220233,6117,9523.558,0
9067.420827,18087,9067.420827,13577.21,1
18087,18087,9067.420827,13577.21,0
2569.758,15154.58,2001.788,6805.03,0
4981.851622,15154.58,2001.788,6805.03,1
2001.788,15154.58,2001.788,6805.03,0
15154.58,15154.58,2001.788,6805.03,1
2944.863,15154.58,2001.788,6805.03,1
13177.33822,15154.58,2001.788,6805.03,1
6871.3377,6992.7297,6871.3377,6932.034,0
6992.7297,6992.7297,6871.3377,6932.034,1
8321.0005,10056.6892,8321.0005,9112.079,0
8627.1,10056.6892,8321.0005,9112.079,1
9443.5261,10056.6892,8321.0005,9112.079,1
10056.6892,10056.6892,8321.0005,9112.079,1
17107.5,17107.5,2108.2,8996.574,1
6984.26,17107.5,2108.2,8996.574,0
2108.2,17107.5,2108.2,8996.574,1
9786.3342,17107.5,2108.2,8996.574,1
16232.89,16232.89,4475.948,9864.918,0
7863.483,16232.89,4475.948,9864.918,0
4475.948,16232.89,4475.948,9864.918,0
10887.351,16232.89,4475.948,9864.918,0
9142.9844,12484.843,3838.499401,8203.511,0
12484.843,12484.843,3838.499401,8203.511,0
7347.717,12484.843,3838.499401,8203.511,1
3838.499401,12484.843,3838.499401,8203.511,1
10667.332,10667.332,10667.332,10667.332,0
7053.158205,8100.482,4804.499,6365.064,0
8100.482,8100.482,4804.499,6365.064,0
4804.499,8100.482,4804.499,6365.064,0
5502.115,8100.482,4804.499,6365.064,1
9034.659222,11073.440968,9034.659222,10054.05,1
11073.440968,11073.440968,9034.659222,10054.05,0
7488.139696,7488.139696,5795.24,6641.69,1
5795.24,7488.139696,5795.24,6641.69,1
4113.018,11737.19,2975.55,7005.049,1
2975.55,11737.19,2975.55,7005.049,0
9244.5851,11737.19,2975.55,7005.049,0
6954.9,11737.19,2975.55,7005.049,0
11737.19,11737.19,2975.55,7005.049,1
5636.0122,14015.51,5636.0122,10378.206,0
11137.762852,14015.51,5636.0122,10378.206,1
10723.54,14015.51,5636.0122,10378.206,0
14015.51,14015.51,5636.0122,10378.206,1
5382.23,5382.23,5382.23,5382.23,1
12516.68,12516.68,3814.0561,8165.368,0
3814.0561,12516.68,3814.0561,8165.368,0
6724.57263,10631.23,6384.79091,8090.923,1
8623.1,10631.23,6384.79091,8090.923,1
10631.23,10631.23,6384.79091,8090.923,0
6384.79091,10631.23,6384.79091,8090.923,1
8575.829,8575.829,8575.829,8575.829,0
3529.333,3529.333,3529.333,3529.333,0
4434.7414,4434.7414,2322.726,3211.785,1
2877.88871,4434.7414,2322.726,3211.785,1
2322.726,4434.7414,2322.726,3211.785,1
10017.867,10017.867,4933.05,7475.459,0
4933.05,10017.867,4933.05,7475.459,1
10744.56,10744.56,5654.07819,8210.821,0
7404.69438,10744.56,5654.07819,8210.821,0
8717.096765,10744.56,5654.07819,8210.821,1
7991.667,10744.56,5654.07819,8210.821,0
8752.831,10744.56,5654.07819,8210.821,0
5654.07819,10744.56,5654.07819,8210.821,1
13240.2,13240.2,6985.43987,10164.255,0
9852.16511,13240.2,6985.43987,10164.255,1
6985.43987,13240.2,6985.43987,10164.255,1
10579.216,13240.2,6985.43987,10164.255,1
4055.22879,15056.84,2154.522805,7010.19,0
15056.84,15056.84,2154.522805,7010.19,1
9575.662917,15056.84,2154.522805,7010.19,0
4208.6964,15056.84,2154.522805,7010.19,0
2154.522805,15056.84,2154.522805,7010.19,0
2984.61,2984.61,2984.61,2984.61,0
4060.3,4060.3,4060.3,4060.3,1
10286.9878,10286.9878,1100.59919,5961.817,0
9311.76097,10286.9878,1100.59919,5961.817,0
3147.92,10286.9878,1100.59919,5961.817,0
1100.59919,10286.9878,1100.59919,5961.817,1
6809.43,8175.5492,1663,5549.326,1
8175.5492,8175.5492,1663,5549.326,1
1663,8175.5492,1663,5549.326,0
11133.9244,15930.64748,11133.9244,13756.464,1
14204.82,15930.64748,11133.9244,13756.464,1
15930.64748,15930.64748,11133.9244,13756.464,1
6092.3566,16198.9505,5499.253549,10242.788,0
10442.06914,16198.9505,5499.253549,10242.788,1
16198.9505,16198.9505,5499.253549,10242.788,1
5499.253549,16198.9505,5499.253549,10242.788,1
9639.81514,16198.9505,5499.253549,10242.788,0
13584.280657,16198.9505,5499.253549,10242.788,0
11856.795,12252.089928,6239.74255,9206.024,1
8527.68,12252.089928,6239.74255,9206.024,1
12252.089928,12252.089928,6239.74255,9206.024,0
7153.814,12252.089928,6239.74255,9206.024,1
6239.74255,12252.089928,6239.74255,9206.024,0
5840.478,5840.478,5124.1295,5443.055,1
5124.1295,5840.478,5124.1295,5443.055,1
5364.5569,5840.478,5124.1295,5443.055,0
3390.38457,3390.38457,3390.38457,3390.385,1
7710.7206,13866.905611,7710.7206,10788.813,1
13866.905611,13866.905611,7710.7206,10788.813,0
8409.5,14829.74722,6219.025164,9085.618,1
6884.2,14829.74722,6219.025164,9085.618,0
14829.74722,14829.74722,6219.025164,9085.618,1
6219.025164,14829.74722,6219.025164,9085.618,1
8596.749233,15131.08715,1276.9,7800.747,1
5130.3183,15131.08715,1276.9,7800.747,1
10096.8238,15131.08715,1276.9,7800.747,0
15131.08715,15131.08715,1276.9,7800.747,1
1276.9,15131.08715,1276.9,7800.747,1
6572.6026,15131.08715,1276.9,7800.747,1
8737.05076,8848.92,4696.1,6933.977,0
5808.9,8848.92,4696.1,6933.977,1
8848.92,8848.92,4696.1,6933.977,0
4696.1,8848.92,4696.1,6933.977,0
6578.914802,8848.92,4696.1,6933.977,0
3925.4,11342.8,3925.4,7634.1,0
11342.8,11342.8,3925.4,7634.1,0
1005.1,1005.1,1005.1,1005.1,1
10900.5631,10900.5631,9269.99089,10085.277,1
9269.99089,10900.5631,9269.99089,10085.277,0
6663.70196,13870.635,2745.01,7936.137,1
10744.9,13870.635,2745.01,7936.137,0
10285.694,13870.635,2745.01,7936.137,0
2745.01,13870.635,2745.01,7936.137,1
13870.635,13870.635,2745.01,7936.137,0
6829.07734,13870.635,2745.01,7936.137,1
3681.57604,13870.635,2745.01,7936.137,1
8668.5,13870.635,2745.01,7936.137,0
742.1911,5344.4083,742.1911,3043.3,1
5344.4083,5344.4083,742.1911,3043.3,0
6294.6586,8608.13735,6294.6586,7451.398,1
8608.13735,8608.13735,6294.6586,7451.398,0
1947.535,8461.1127,1947.535,5717.843,1
6744.88,8461.1127,1947.535,5717.843,0
8461.1127,8461.1127,1947.535,5717.843,1
10056.072845,10214.988,2013.413,7428.158,0
10214.988,10214.988,2013.413,7428.158,1
2013.413,10214.988,2013.413,7428.158,0
8676.66611,9958.899319,3631.9031,7422.49,1
9958.899319,9958.899319,3631.9031,7422.49,0
3631.9031,9958.899319,3631.9031,7422.49,0
8636.59441,10093.869,8480.86417,9070.443,0
10093.869,10093.869,8480.86417,9070.443,0
8480.86417,10093.869,8480.86417,9070.443,1
5372.936,6932.8689,3291.60208,5199.136,1
3291.60208,6932.8689,3291.60208,5199.136,1
6932.8689,6932.8689,3291.60208,5199.136,1
11502.753,14221.7117,3072.79243,10094.355,1
14221.7117,14221.7117,3072.79243,10094.355,1
12039.3457,14221.7117,3072.79243,10094.355,0
3072.79243,14221.7117,3072.79243,10094.355,1
9635.170452,14221.7117,3072.79243,10094.355,0
4775.21,4775.21,4775.21,4775.21,1
1166.845,3384.99792,1166.845,2275.921,0
3384.99792,3384.99792,1166.845,2275.921,1
4049.34805,4705.8,1828.94198,3528.03,0
1828.94198,4705.8,1828.94198,3528.03,1
4705.8,4705.8,1828.94198,3528.03,1
6260.059,7810.27648,6260.059,7035.168,0
7810.27648,7810.27648,6260.059,7035.168,1
733.93,11910.377327,733.93,6956.399,0
8412.2253,11910.377327,733.93,6956.399,0
11910.377327,11910.377327,733.93,6956.399,1
7169.9694,11910.377327,733.93,6956.399,1
11070.4573,11910.377327,733.93,6956.399,1
9330.063079,11910.377327,733.93,6956.399,1
3053.86403,11910.377327,733.93,6956.399,0
4914.8,11910.377327,733.93,6956.399,1
6011.9007,11910.377327,733.93,6956.399,0
9465.734,9465.734,9465.734,9465.734,1
9777.6457,9777.6457,7610.69,8694.168,0
7610.69,9777.6457,7610.69,8694.168,0
9772.0966,9772.0966,2733.5,6596.359,0
2733.5,9772.0966,2733.5,6596.359,1
7283.48161,9772.0966,2733.5,6596.359,0
3585.53003,10803.14133,3585.53003,7194.336,0
10803.14133,10803.14133,3585.53003,7194.336,1
4589.7717,14269.41,4589.7717,8462.188,0
14269.41,14269.41,4589.7717,8462.188,1
6527.38128,14269.41,4589.7717,8462.188,0
3882.7,12233.95,3429.506,7889.954,0
3429.506,12233.95,3429.506,7889.954,0
6662.15602,12233.95,3429.506,7889.954,1
12233.95,12233.95,3429.506,7889.954,1
11680.1632,12233.95,3429.506,7889.954,0
9451.246,12233.95,3429.506,7889.954,1
12665.06927,12665.06927,6644.180094,9654.625,0
6644.180094,12665.06927,6644.180094,9654.625,1
5969.0774,14531.026,5969.0774,9339.305,1
14531.026,14531.026,5969.0774,9339.305,0
7517.813,14531.026,5969.0774,9339.305,1
5187.641679,11542.279975,5187.641679,8368.68,1
8376.11818,11542.279975,5187.641679,8368.68,0
11542.279975,11542.279975,5187.641679,8368.68,1
9226.67,13087.7372,8460.823,9923.027,0
8460.823,13087.7372,8460.823,9923.027,0
10260.38776,13087.7372,8460.823,9923.027,0
8579.5158,13087.7372,8460.823,9923.027,1
13087.7372,13087.7372,8460.823,9923.027,0
12801.62,12801.62,8361.78764,9743.797,0
9903.52,12801.62,8361.78764,9743.797,1
9278.0747,12801.62,8361.78764,9743.797,1
8373.9849,12801.62,8361.78764,9743.797,1
8361.78764,12801.62,8361.78764,9743.797,0
6358.284,8826.622,3301.707,6162.204,1
8826.622,8826.622,3301.707,6162.204,1
3301.707,8826.622,3301.707,6162.204,0
9353.214,9353.214,6439.82,7896.517,0
6439.82,9353.214,6439.82,7896.517,1
7310.9,7310.9,7310.9,7310.9,0
7871.63,11133.4818,5434.362783,8266.169,1
8625.2,11133.4818,5434.362783,8266.169,1
11133.4818,11133.4818,5434.362783,8266.169,1
5434.362783,11133.4818,5434.362783,8266.169,1
4918.623,6963.7,4918.623,5941.162,1
6963.7,6963.7,4918.623,5941.162,0
3010.4753,3826.3,2330.72,3024.524,0
2930.6,3826.3,2330.72,3024.524,1
2330.72,3826.3,2330.72,3024.524,0
3826.3,3826.3,2330.72,3024.524,1
13652.1,13652.1,9752.9395,11789.975,0
11964.886,13652.1,9752.9395,11789.975,0
9752.9395,13652.1,9752.9395,11789.975,1
7284.161314,7284.161314,7284.161314,7284.161,0
5789.5,5789.5,5789.5,5789.5,1
9405.0088,15679.8,9405.0088,12542.404,0
15679.8,15679.8,9405.0088,12542.404,0
5605.516,11214.18519,3720.3647,6976.584,0
7366.272,11214.18519,3720.3647,6976.584,0
3720.3647,11214.18519,3720.3647,6976.584,1
11214.18519,11214.18519,3720.3647,6976.584,1
6842.3,8662.5,457.2142,4993.025,0
8662.5,8662.5,457.2142,4993.025,0
3169.981745,8662.5,457.2142,4993.025,0
2222.608035,8662.5,457.2142,4993.025,1
8603.545,8662.5,457.2142,4993.025,1
457.2142,8662.5,457.2142,4993.025,1
7564.10815,10747.054608,884.057,5735.405,0
8414.86,10747.054608,884.057,5735.405,1
884.057,10747.054608,884.057,5735.405,1
10747.054608,10747.054608,884.057,5735.405,0
1066.94665,10747.054608,884.057,5735.405,0
6678.6,6678.6,6678.6,6678.6,1
9855.25,9855.25,9855.25,9855.25,1
6830.2385,6830.2385,2784.9376,4807.588,1
2784.9376,6830.2385,2784.9376,4807.588,0
9853.61,9853.61,9853.61,9853.61,0
9528.18,9528.18,9528.18,9528.18,1
4751.9,5372.81,278.7349,2771.104,0
278.7349,5372.81,278.7349,2771.104,1
680.972,5372.81,278.7349,2771.104,1
5372.81,5372.81,278.7349,2771.104,1
2504.075,11202.28,1952.153303,5847.164,0
8185.610617,11202.28,1952.153303,5847.164,1
11202.28,11202.28,1952.153303,5847.164,1
5391.7,11202.28,1952.153303,5847.164,0
1952.153303,11202.28,1952.153303,5847.164,1
1522.3387,9676.154204,1522.3387,6104.157,1
5554.6767,9676.154204,1522.3387,6104.157,0
7663.45688,9676.154204,1522.3387,6104.157,0
9676.154204,9676.154204,1522.3387,6104.157,1
6998.93,9170.84,6998.93,7923.946,1
8113.2563,9170.84,6998.93,7923.946,0
9170.84,9170.84,6998.93,7923.946,1
7412.75959,9170.84,6998.93,7923.946,1
5839.6006,8567.379568,527.28,3929.094,0
5962.14,8567.379568,527.28,3929.094,0
527.28,8567.379568,527.28,3929.094,0
1589.2662,8567.379568,527.28,3929.094,0
1088.9,8567.379568,527.28,3929.094,1
8567.379568,8567.379568,527.28,3929.094,0
5660.76,9175.575,5660.76,7418.168,1
9175.575,9175.575,5660.76,7418.168,1
3399.400008,10985.6341,3399.400008,7829.677,0
7781.26,10985.6341,3399.400008,7829.677,1
10985.6341,10985.6341,3399.400008,7829.677,0
9835.2844,10985.6341,3399.400008,7829.677,1
10045.5,10985.6341,3399.400008,7829.677,0
5590.18318,10985.6341,3399.400008,7829.677,1
